order_item_id,order_id,product_id,sales,quantity,discount,profit
CA-2016-113117_7889,CA-2016-113117,OFF-PA-10000019,32.4,5,0.0,15.552
CA-2016-148684_7890,CA-2016-148684,OFF-AR-10003811,19.89,9,0.0,5.3703
CA-2016-148684_7891,CA-2016-148684,TEC-AC-10001838,399.98,2,0.0,171.9914
CA-2016-148684_7892,CA-2016-148684,FUR-FU-10003553,343.85,5,0.0,137.54
CA-2016-148684_7893,CA-2016-148684,OFF-PA-10003302,106.32,3,0.0,49.9704
CA-2017-125367_7894,CA-2017-125367,OFF-BI-10002412,13.92,3,0.2,4.35
CA-2017-124744_7895,CA-2017-124744,OFF-BI-10002852,82.4,5,0.0,40.376
CA-2017-124744_7896,CA-2017-124744,OFF-BI-10000145,6.24,2,0.0,3.0576
CA-2017-124744_7897,CA-2017-124744,OFF-PA-10001970,447.84,8,0.0,219.4416
CA-2017-128363_7898,CA-2017-128363,OFF-AP-10001563,272.048,7,0.2,30.6054
CA-2017-128363_7899,CA-2017-128363,OFF-BI-10001359,1614.582,6,0.7,-1237.8462
CA-2017-128363_7900,CA-2017-128363,OFF-FA-10003495,24.32,5,0.2,9.12
CA-2017-128363_7901,CA-2017-128363,TEC-AC-10003709,1.584,2,0.2,0.4752
CA-2017-128363_7902,CA-2017-128363,FUR-FU-10003268,31.984,1,0.2,0.0
CA-2017-128363_7903,CA-2017-128363,OFF-EN-10003845,14.76,5,0.2,4.797
CA-2017-128363_7904,CA-2017-128363,FUR-CH-10002073,423.648,2,0.2,47.6604
CA-2015-126669_7905,CA-2015-126669,OFF-PA-10001357,76.64,2,0.2,26.824
US-2015-118766_7906,US-2015-118766,OFF-EN-10001415,4.464,1,0.2,1.674
US-2015-118766_7907,US-2015-118766,OFF-BI-10002813,3.96,10,0.8,-6.93
CA-2016-112585_7908,CA-2016-112585,OFF-AP-10003849,715.64,2,0.0,178.91
CA-2016-149762_7909,CA-2016-149762,FUR-TA-10004147,268.704,3,0.2,6.7176
CA-2016-149762_7910,CA-2016-149762,OFF-AR-10001662,21.92,8,0.0,5.9184
CA-2016-149762_7911,CA-2016-149762,OFF-ST-10001558,48.72,3,0.0,7.308
CA-2016-149762_7912,CA-2016-149762,FUR-BO-10001337,205.666,2,0.15,-12.098
CA-2016-167605_7913,CA-2016-167605,FUR-FU-10001602,30.344,2,0.6,-31.8612
US-2017-105697_7914,US-2017-105697,OFF-ST-10003996,25.696,2,0.2,1.9272
CA-2017-165323_7915,CA-2017-165323,TEC-MA-10003673,3404.5,5,0.0,1668.205
CA-2017-165323_7916,CA-2017-165323,TEC-AC-10004992,101.34,3,0.0,8.1072
CA-2015-110891_7917,CA-2015-110891,FUR-CH-10002880,344.372,4,0.3,-93.4724
CA-2017-100783_7918,CA-2017-100783,OFF-AR-10000380,30.384,1,0.2,3.798
CA-2015-152513_7919,CA-2015-152513,OFF-BI-10002706,22.848,2,0.2,7.4256
CA-2017-139822_7920,CA-2017-139822,OFF-ST-10000943,38.62,2,0.0,10.8136
CA-2017-139822_7921,CA-2017-139822,TEC-AC-10001090,59.98,2,0.0,10.7964
CA-2017-107713_7922,CA-2017-107713,OFF-BI-10002026,174.3,3,0.0,81.921
CA-2017-134096_7923,CA-2017-134096,TEC-PH-10000526,383.96,5,0.2,38.396
CA-2017-134096_7924,CA-2017-134096,OFF-BI-10004002,15.57,3,0.7,-11.418
CA-2016-125843_7925,CA-2016-125843,OFF-BI-10002309,22.32,4,0.0,10.7136
CA-2016-125843_7926,CA-2016-125843,OFF-LA-10003923,103.6,7,0.0,51.8
CA-2017-120404_7927,CA-2017-120404,TEC-AC-10003433,2.97,3,0.0,1.3365
CA-2017-120404_7928,CA-2017-120404,TEC-PH-10001363,569.99,1,0.0,170.997
CA-2017-120404_7929,CA-2017-120404,FUR-FU-10000820,50.97,3,0.0,9.1746
CA-2017-167549_7930,CA-2017-167549,FUR-TA-10004767,298.116,6,0.3,-4.2588
CA-2016-120082_7931,CA-2016-120082,OFF-AR-10001955,59.52,3,0.0,17.856
US-2016-168095_7932,US-2016-168095,FUR-CH-10004886,230.28,3,0.2,23.028
US-2016-168095_7933,US-2016-168095,OFF-PA-10003641,105.52,5,0.2,34.294
CA-2017-166093_7934,CA-2017-166093,OFF-EN-10003134,23.36,2,0.0,11.68
CA-2017-166093_7935,CA-2017-166093,TEC-PH-10002564,71.976,3,0.2,8.997
CA-2017-166093_7936,CA-2017-166093,OFF-PA-10003893,8.56,2,0.0,3.852
CA-2017-166093_7937,CA-2017-166093,OFF-BI-10000174,13.92,3,0.2,4.872
CA-2017-166093_7938,CA-2017-166093,OFF-AP-10001058,2518.29,9,0.0,654.7554
CA-2017-166093_7939,CA-2017-166093,OFF-ST-10001496,540.57,3,0.0,140.5482
CA-2017-166093_7940,CA-2017-166093,OFF-BI-10004230,221.056,8,0.2,77.3696
CA-2016-146325_7941,CA-2016-146325,FUR-CH-10001146,81.424,2,0.2,-9.1602
CA-2016-146325_7942,CA-2016-146325,OFF-ST-10001590,134.8,10,0.0,35.048
CA-2017-134194_7943,CA-2017-134194,OFF-BI-10003684,39.582,9,0.8,-59.373
CA-2017-134194_7944,CA-2017-134194,OFF-SU-10000946,44.688,7,0.2,5.0274
CA-2017-134194_7945,CA-2017-134194,OFF-AR-10001615,31.744,2,0.2,2.3808
CA-2017-134194_7946,CA-2017-134194,OFF-BI-10001597,40.98,5,0.8,-65.568
CA-2017-134194_7947,CA-2017-134194,OFF-BI-10001116,3.168,3,0.8,-5.0688
CA-2014-131009_7948,CA-2014-131009,OFF-FA-10004395,18.84,5,0.2,-3.5325
CA-2014-131009_7949,CA-2014-131009,FUR-CH-10001270,362.25,6,0.3,0.0
CA-2014-131009_7950,CA-2014-131009,FUR-FU-10001095,63.552,6,0.6,-34.9536
CA-2014-131009_7951,CA-2014-131009,OFF-ST-10001469,129.552,3,0.2,-22.6716
CA-2015-145814_7952,CA-2015-145814,OFF-BI-10003196,5.984,2,0.2,2.244
CA-2015-145814_7953,CA-2015-145814,TEC-PH-10002200,861.76,4,0.0,249.9104
CA-2014-138359_7954,CA-2014-138359,OFF-ST-10000636,66.96,4,0.0,2.6784
CA-2014-138359_7955,CA-2014-138359,OFF-BI-10000145,6.24,2,0.0,3.0576
CA-2017-131807_7956,CA-2017-131807,FUR-CH-10001190,435.168,4,0.2,-59.8356
CA-2017-131807_7957,CA-2017-131807,OFF-FA-10002780,14.9,5,0.0,6.854
CA-2017-131807_7958,CA-2017-131807,OFF-AP-10004052,15.8,4,0.0,4.108
CA-2017-131807_7959,CA-2017-131807,FUR-FU-10004666,72.9,5,0.0,26.973
CA-2017-131807_7960,CA-2017-131807,FUR-TA-10004086,206.352,3,0.2,5.1588
CA-2017-131807_7961,CA-2017-131807,TEC-PH-10000702,7.992,1,0.2,2.6973
CA-2017-104864_7962,CA-2017-104864,OFF-ST-10002301,81.36,5,0.2,-19.323
CA-2017-104864_7963,CA-2017-104864,OFF-BI-10001636,20.232,8,0.7,-16.1856
CA-2017-104864_7964,CA-2017-104864,OFF-AP-10002684,389.056,4,0.2,48.632
CA-2017-104864_7965,CA-2017-104864,OFF-PA-10004609,20.736,4,0.2,7.2576
CA-2017-104864_7966,CA-2017-104864,OFF-PA-10003309,41.472,8,0.2,14.5152
CA-2015-138219_7967,CA-2015-138219,OFF-PA-10000380,33.36,4,0.0,16.68
CA-2016-157707_7968,CA-2016-157707,FUR-BO-10001567,90.882,3,0.7,-190.8522
CA-2016-157707_7969,CA-2016-157707,TEC-PH-10002583,15.992,1,0.2,-2.9985
CA-2016-157707_7970,CA-2016-157707,FUR-CH-10004853,120.784,1,0.2,13.5882
US-2015-126753_7971,US-2015-126753,TEC-PH-10003580,519.792,4,0.4,-112.6216
US-2015-126753_7972,US-2015-126753,TEC-AC-10004227,31.176,3,0.2,-5.4558
US-2015-126753_7973,US-2015-126753,OFF-PA-10002787,10.368,2,0.2,3.6288
US-2015-126753_7974,US-2015-126753,OFF-BI-10003981,2.724,2,0.7,-1.9068
US-2015-126753_7975,US-2015-126753,FUR-FU-10001488,254.352,3,0.2,0.0
US-2015-126753_7976,US-2015-126753,OFF-BI-10003727,3.762,3,0.7,-2.7588
US-2015-126753_7977,US-2015-126753,OFF-PA-10000130,10.272,3,0.2,3.21
CA-2014-166051_7978,CA-2014-166051,TEC-PH-10002680,659.97,3,0.0,197.991
CA-2014-166051_7979,CA-2014-166051,TEC-PH-10002538,113.73,3,0.0,32.9817
CA-2015-113040_7980,CA-2015-113040,OFF-BI-10001249,5.104,1,0.2,1.6588
CA-2014-103800_7981,CA-2014-103800,OFF-PA-10000174,16.448,2,0.2,5.5512
CA-2014-113383_7982,CA-2014-113383,OFF-AP-10004532,81.92,4,0.0,22.1184
CA-2014-113383_7983,CA-2014-113383,FUR-FU-10001986,254.9,5,0.0,76.47
CA-2017-152499_7984,CA-2017-152499,OFF-FA-10002975,15.12,5,0.2,4.914
CA-2017-152499_7985,CA-2017-152499,OFF-AR-10003481,7.872,3,0.2,0.8856
CA-2016-151498_7986,CA-2016-151498,OFF-BI-10004967,8.32,5,0.2,2.808
CA-2016-137939_7987,CA-2016-137939,TEC-PH-10003589,89.95,5,0.0,43.176
US-2016-117793_7988,US-2016-117793,OFF-LA-10002945,25.2,4,0.0,11.592
US-2016-117793_7989,US-2016-117793,OFF-LA-10003537,37.59,3,0.0,17.6673
US-2016-117793_7990,US-2016-117793,OFF-ST-10002406,14.97,1,0.0,4.1916
US-2016-117793_7991,US-2016-117793,TEC-AC-10003433,1.98,2,0.0,0.891
CA-2016-133872_7992,CA-2016-133872,OFF-BI-10002082,39.936,4,0.7,-26.624
CA-2016-133872_7993,CA-2016-133872,TEC-AC-10000521,18.464,2,0.2,2.308
US-2015-165743_7994,US-2015-165743,OFF-BI-10001982,4.896,3,0.7,-3.4272
US-2015-165743_7995,US-2015-165743,FUR-BO-10002268,145.764,6,0.7,-247.7988
US-2015-165743_7996,US-2015-165743,OFF-BI-10001758,9.612,6,0.7,-7.3692
US-2017-105998_7997,US-2017-105998,TEC-AC-10004469,199.75,5,0.0,87.89
US-2017-105998_7998,US-2017-105998,FUR-TA-10001095,1673.184,12,0.2,20.9148
US-2014-148194_7999,US-2014-148194,FUR-FU-10001852,12.18,7,0.0,3.8976
US-2014-148194_8000,US-2014-148194,OFF-AP-10000696,57.68,4,0.0,19.0344
US-2015-151407_8001,US-2015-151407,TEC-PH-10003885,263.96,4,0.0,76.5484
CA-2015-110870_8002,CA-2015-110870,TEC-AC-10002926,299.94,6,0.0,128.9742
CA-2015-110870_8003,CA-2015-110870,OFF-SU-10001225,25.76,7,0.0,0.5152
CA-2014-143210_8004,CA-2014-143210,TEC-PH-10004434,271.9,2,0.0,78.851
CA-2014-143210_8005,CA-2014-143210,FUR-FU-10003878,45.84,3,0.0,15.5856
CA-2014-143210_8006,CA-2014-143210,FUR-FU-10002268,9.82,2,0.0,3.2406
CA-2016-139808_8007,CA-2016-139808,OFF-FA-10001883,93.36,12,0.0,0.9336
CA-2015-110863_8008,CA-2015-110863,OFF-ST-10002756,541.24,4,0.0,5.4124
CA-2015-110863_8009,CA-2015-110863,OFF-PA-10000474,106.32,3,0.0,49.9704
CA-2015-110863_8010,CA-2015-110863,FUR-CH-10002073,1323.9,5,0.0,383.931
CA-2014-127859_8011,CA-2014-127859,OFF-PA-10003641,126.624,6,0.2,41.1528
US-2015-136427_8012,US-2015-136427,TEC-PH-10002070,125.944,7,0.2,15.743
CA-2017-120168_8013,CA-2017-120168,OFF-BI-10004519,663.92,5,0.2,207.475
CA-2017-120168_8014,CA-2017-120168,TEC-AC-10002167,120.0,8,0.0,13.2
CA-2017-120168_8015,CA-2017-120168,OFF-FA-10000936,3.29,1,0.0,1.4805
CA-2017-120168_8016,CA-2017-120168,FUR-FU-10000732,18.84,3,0.0,6.0288
US-2014-131870_8017,US-2014-131870,FUR-FU-10002501,60.672,6,0.2,12.8928
US-2014-131870_8018,US-2014-131870,OFF-AR-10000634,30.816,9,0.2,2.6964
CA-2017-114804_8019,CA-2017-114804,TEC-PH-10001700,52.792,1,0.2,4.6193
CA-2017-167227_8020,CA-2017-167227,OFF-AP-10001962,83.9,10,0.0,20.975
CA-2017-167227_8021,CA-2017-167227,OFF-PA-10001838,11.76,2,0.0,5.7624
CA-2014-129189_8022,CA-2014-129189,OFF-AP-10000124,4.992,3,0.8,-12.9792
CA-2014-129189_8023,CA-2014-129189,OFF-EN-10003567,87.92,5,0.2,29.673
CA-2014-129189_8024,CA-2014-129189,FUR-CH-10004997,657.93,5,0.3,-93.99
CA-2014-129189_8025,CA-2014-129189,OFF-BI-10000494,1.044,1,0.8,-1.827
CA-2015-132465_8026,CA-2015-132465,FUR-FU-10000277,210.68,2,0.0,50.5632
CA-2015-132465_8027,CA-2015-132465,OFF-ST-10003641,78.8,1,0.0,1.576
CA-2015-132465_8028,CA-2015-132465,TEC-AC-10001998,19.99,1,0.0,6.7966
CA-2015-132465_8029,CA-2015-132465,OFF-ST-10001932,772.68,4,0.0,108.1752
CA-2016-166373_8030,CA-2016-166373,TEC-AC-10002323,106.08,6,0.2,-9.282
CA-2016-158806_8031,CA-2016-158806,FUR-FU-10004270,23.076,3,0.6,-10.9611
CA-2016-158806_8032,CA-2016-158806,OFF-PA-10004621,25.92,5,0.2,9.072
CA-2015-119690_8033,CA-2015-119690,OFF-PA-10001019,47.952,3,0.2,16.1838
CA-2015-119690_8034,CA-2015-119690,OFF-BI-10000201,0.984,2,0.8,-1.476
CA-2015-119690_8035,CA-2015-119690,FUR-FU-10004587,75.384,9,0.6,-20.7306
CA-2015-119690_8036,CA-2015-119690,OFF-LA-10001613,4.608,2,0.2,1.6704
CA-2015-153738_8037,CA-2015-153738,OFF-BI-10001308,37.68,6,0.0,16.956
CA-2017-169012_8038,CA-2017-169012,OFF-AP-10003278,41.91,3,0.0,10.8966
CA-2017-109393_8039,CA-2017-109393,FUR-BO-10003966,435.999,3,0.15,5.1294
CA-2017-121489_8040,CA-2017-121489,FUR-CH-10004698,388.704,6,0.2,38.8704
CA-2017-121489_8041,CA-2017-121489,OFF-ST-10000025,572.58,6,0.0,34.3548
CA-2017-121489_8042,CA-2017-121489,TEC-AC-10000682,33.18,2,0.0,11.613
US-2017-133081_8043,US-2017-133081,TEC-AC-10001772,63.88,4,0.0,24.9132
US-2017-133081_8044,US-2017-133081,FUR-FU-10001379,26.72,1,0.0,11.7568
CA-2017-165008_8045,CA-2017-165008,OFF-BI-10002794,295.056,9,0.2,106.9578
CA-2016-145611_8046,CA-2016-145611,OFF-AP-10001005,393.25,5,0.0,129.7725
CA-2016-113600_8047,CA-2016-113600,OFF-BI-10000201,2.214,3,0.7,-1.476
CA-2017-130834_8048,CA-2017-130834,OFF-PA-10003673,16.272,3,0.2,5.2884
CA-2016-168543_8049,CA-2016-168543,OFF-AP-10000938,706.86,7,0.0,197.9208
CA-2014-144974_8050,CA-2014-144974,OFF-BI-10003274,5.97,5,0.7,-4.577
CA-2014-144974_8051,CA-2014-144974,FUR-FU-10001095,21.184,1,0.2,4.7664
CA-2014-144974_8052,CA-2014-144974,OFF-AP-10001492,41.376,6,0.2,3.1032
CA-2014-109904_8053,CA-2014-109904,OFF-AR-10004999,17.94,3,0.0,4.485
CA-2017-152205_8054,CA-2017-152205,OFF-BI-10004094,2.655,1,0.7,-1.8585
CA-2015-121188_8055,CA-2015-121188,OFF-ST-10001490,892.35,5,0.0,267.705
CA-2015-121188_8056,CA-2015-121188,FUR-BO-10004695,307.666,2,0.15,28.9568
CA-2015-121188_8057,CA-2015-121188,OFF-ST-10000736,728.82,9,0.0,29.1528
CA-2015-121188_8058,CA-2015-121188,OFF-BI-10001617,41.36,5,0.2,13.959
CA-2015-121188_8059,CA-2015-121188,TEC-PH-10003589,43.176,3,0.2,15.1116
CA-2015-121188_8060,CA-2015-121188,FUR-FU-10003981,4.16,2,0.0,1.7472
CA-2015-156013_8061,CA-2015-156013,OFF-PA-10001970,61.4,5,0.0,28.858
CA-2015-156013_8062,CA-2015-156013,OFF-BI-10002437,24.448,2,0.2,8.8624
CA-2016-132997_8063,CA-2016-132997,TEC-PH-10000586,263.96,4,0.0,71.2692
CA-2016-132997_8064,CA-2016-132997,TEC-PH-10003811,359.97,3,0.0,100.7916
CA-2016-132997_8065,CA-2016-132997,OFF-PA-10004983,12.96,2,0.0,6.2208
CA-2016-132997_8066,CA-2016-132997,OFF-ST-10003479,116.82,3,0.0,5.841
CA-2016-132997_8067,CA-2016-132997,OFF-BI-10004318,276.784,2,0.2,89.9548
US-2015-160563_8068,US-2015-160563,TEC-AC-10002567,239.97,3,0.0,86.3892
US-2015-160563_8069,US-2015-160563,FUR-FU-10001731,16.02,6,0.0,6.0876
CA-2017-151750_8070,CA-2017-151750,OFF-ST-10002743,454.56,5,0.2,-107.958
CA-2017-151750_8071,CA-2017-151750,FUR-FU-10002116,141.42,5,0.6,-187.3815
CA-2017-151750_8072,CA-2017-151750,FUR-CH-10003199,310.744,4,0.3,-26.6352
CA-2017-151750_8073,CA-2017-151750,OFF-AR-10003158,12.736,4,0.2,2.2288
CA-2017-151750_8074,CA-2017-151750,OFF-BI-10000301,6.47,5,0.8,-9.705
CA-2017-151750_8075,CA-2017-151750,OFF-BI-10000343,13.748,14,0.8,-22.6842
CA-2017-151750_8076,CA-2017-151750,OFF-AP-10004708,15.224,2,0.8,-38.8212
CA-2015-106187_8077,CA-2015-106187,FUR-FU-10000794,27.42,3,0.0,9.3228
CA-2015-106187_8078,CA-2015-106187,OFF-BI-10004519,165.98,1,0.0,74.691
CA-2015-106187_8079,CA-2015-106187,TEC-AC-10001590,75.0,3,0.0,18.0
US-2016-164945_8080,US-2016-164945,OFF-BI-10001524,134.272,8,0.2,46.9952
CA-2015-150714_8081,CA-2015-150714,OFF-LA-10001474,146.544,6,0.2,47.6268
CA-2015-150714_8082,CA-2015-150714,OFF-PA-10001497,131.904,3,0.2,47.8152
CA-2015-150714_8083,CA-2015-150714,OFF-AP-10003287,203.88,5,0.2,20.388
CA-2015-150714_8084,CA-2015-150714,OFF-BI-10002982,14.301,7,0.7,-10.4874
CA-2015-150714_8085,CA-2015-150714,OFF-ST-10001809,718.64,10,0.2,-161.694
CA-2016-105753_8086,CA-2016-105753,FUR-FU-10000246,61.1,5,0.0,18.33
CA-2017-120894_8087,CA-2017-120894,OFF-AP-10000252,28.08,3,0.2,5.265
CA-2016-106621_8088,CA-2016-106621,OFF-AR-10002375,10.496,4,0.2,1.1808
CA-2015-107020_8089,CA-2015-107020,OFF-BI-10003719,39.92,2,0.2,12.974
US-2015-117492_8090,US-2015-117492,OFF-AP-10001492,77.58,9,0.0,20.1708
CA-2014-101392_8091,CA-2014-101392,OFF-ST-10000532,269.36,7,0.0,70.0336
CA-2015-127502_8092,CA-2015-127502,OFF-LA-10001613,5.76,2,0.0,2.8224
CA-2017-143658_8093,CA-2017-143658,OFF-AR-10002818,109.9,5,0.0,32.97
CA-2017-133046_8094,CA-2017-133046,FUR-FU-10001940,23.88,3,0.0,10.5072
CA-2017-133046_8095,CA-2017-133046,OFF-PA-10003883,26.2,4,0.0,12.052
CA-2017-133046_8096,CA-2017-133046,OFF-PA-10002787,12.96,2,0.0,6.2208
CA-2017-133046_8097,CA-2017-133046,TEC-AC-10000991,234.95,5,0.0,32.893
CA-2017-122798_8098,CA-2017-122798,OFF-ST-10003058,118.25,5,0.0,34.2925
CA-2017-122798_8099,CA-2017-122798,OFF-PA-10004239,4.28,1,0.0,1.926
CA-2016-169663_8100,CA-2016-169663,TEC-AC-10003038,26.85,3,0.0,5.1015
CA-2016-169663_8101,CA-2016-169663,TEC-MA-10000984,3357.6,3,0.2,377.73
CA-2015-149846_8102,CA-2015-149846,OFF-LA-10004484,8.26,2,0.0,3.7996
CA-2015-149846_8103,CA-2015-149846,TEC-MA-10004002,2973.32,7,0.2,334.4985
CA-2015-149846_8104,CA-2015-149846,OFF-ST-10002406,104.79,7,0.0,29.3412
CA-2015-149846_8105,CA-2015-149846,TEC-PH-10003645,775.728,6,0.2,58.1796
CA-2017-159149_8106,CA-2017-159149,FUR-BO-10001601,89.0664,1,0.32,-17.0274
CA-2017-159149_8107,CA-2017-159149,OFF-AR-10000937,175.44,6,0.2,52.632
CA-2017-159149_8108,CA-2017-159149,TEC-PH-10000038,438.336,4,0.2,-87.6672
US-2017-167570_8109,US-2017-167570,FUR-CH-10003396,215.544,4,0.3,-58.5048
CA-2017-160122_8110,CA-2017-160122,OFF-EN-10002592,55.584,6,0.2,20.844
CA-2017-160122_8111,CA-2017-160122,FUR-CH-10000422,127.386,2,0.3,-25.4772
CA-2016-130393_8112,CA-2016-130393,FUR-CH-10002647,248.43,5,0.3,-17.745
CA-2016-130393_8113,CA-2016-130393,OFF-AP-10004859,11.648,4,0.8,-30.8672
CA-2016-130393_8114,CA-2016-130393,FUR-CH-10004477,85.246,2,0.3,-1.2178
CA-2017-144820_8115,CA-2017-144820,OFF-AR-10004817,20.64,5,0.2,2.322
CA-2017-101014_8116,CA-2017-101014,FUR-FU-10003374,148.02,3,0.0,41.4456
CA-2017-105543_8117,CA-2017-105543,OFF-ST-10003123,33.29,1,0.0,7.9896
US-2017-113201_8118,US-2017-113201,OFF-PA-10000675,204.95,5,0.0,100.4255
US-2017-106551_8119,US-2017-106551,FUR-CH-10004997,526.344,4,0.3,-75.192
CA-2016-116722_8120,CA-2016-116722,FUR-FU-10001934,41.96,2,0.0,10.9096
CA-2016-116722_8121,CA-2016-116722,FUR-CH-10004997,451.152,3,0.2,0.0
CA-2016-116722_8122,CA-2016-116722,OFF-BI-10001890,31.504,11,0.2,11.0264
CA-2014-138128_8123,CA-2014-138128,OFF-EN-10002500,30.672,3,0.2,9.585
CA-2014-138128_8124,CA-2014-138128,TEC-CO-10001766,1079.976,4,0.4,125.9972
US-2017-150070_8125,US-2017-150070,FUR-CH-10004860,161.568,2,0.2,-28.2744
CA-2015-137064_8126,CA-2015-137064,OFF-BI-10002049,2.934,3,0.8,-4.9878
CA-2015-137064_8127,CA-2015-137064,TEC-AC-10003499,18.528,2,0.2,4.4004
CA-2015-137064_8128,CA-2015-137064,OFF-ST-10003470,670.752,3,0.2,-125.766
CA-2017-157350_8129,CA-2017-157350,FUR-FU-10000222,64.96,5,0.6,-43.848
CA-2014-127866_8130,CA-2014-127866,TEC-AC-10000023,41.94,2,0.0,15.0984
CA-2014-127866_8131,CA-2014-127866,OFF-PA-10003971,11.96,2,0.0,5.8604
CA-2014-127866_8132,CA-2014-127866,OFF-AR-10003481,13.12,4,0.0,3.8048
CA-2014-127866_8133,CA-2014-127866,OFF-ST-10001490,535.41,3,0.0,160.623
CA-2015-131352_8134,CA-2015-131352,FUR-FU-10003708,72.78,3,0.6,-70.9605
CA-2015-121776_8135,CA-2015-121776,OFF-PA-10001970,36.84,3,0.0,17.3148
CA-2015-121776_8136,CA-2015-121776,OFF-LA-10002762,87.71,7,0.0,41.2237
CA-2016-118073_8137,CA-2016-118073,FUR-TA-10002533,562.2925,7,0.45,-255.5875
CA-2014-103219_8138,CA-2014-103219,FUR-FU-10004091,56.52,9,0.0,21.4776
CA-2016-102561_8139,CA-2016-102561,OFF-AR-10001545,11.264,8,0.2,1.2672
CA-2016-102561_8140,CA-2016-102561,OFF-ST-10001476,284.08,10,0.2,24.857
CA-2016-102561_8141,CA-2016-102561,OFF-PA-10004971,18.496,4,0.2,6.7048
CA-2016-100993_8142,CA-2016-100993,OFF-LA-10003223,14.73,3,0.0,7.2177
CA-2016-100993_8143,CA-2016-100993,OFF-ST-10004340,186.54,3,0.0,50.3658
CA-2016-100993_8144,CA-2016-100993,FUR-TA-10001095,557.728,4,0.2,6.9716
CA-2016-100993_8145,CA-2016-100993,TEC-PH-10001448,159.968,4,0.2,-31.9936
US-2014-112949_8146,US-2014-112949,OFF-AP-10001005,471.9,6,0.0,155.727
US-2014-112949_8147,US-2014-112949,OFF-AR-10003469,3.52,2,0.0,1.6896
US-2017-146822_8148,US-2017-146822,OFF-PA-10000249,49.12,4,0.0,23.0864
US-2016-131058_8149,US-2016-131058,OFF-LA-10001613,20.16,7,0.0,9.8784
CA-2014-167997_8150,CA-2014-167997,OFF-BI-10001758,10.68,2,0.0,5.0196
CA-2014-167997_8151,CA-2014-167997,FUR-BO-10004409,141.96,2,0.0,39.7488
CA-2017-140151_8152,CA-2017-140151,OFF-ST-10001558,32.48,2,0.0,4.872
CA-2017-140151_8153,CA-2017-140151,OFF-PA-10002986,20.04,3,0.0,9.6192
CA-2017-140151_8154,CA-2017-140151,TEC-CO-10004722,13999.96,4,0.0,6719.9808
US-2017-143770_8155,US-2017-143770,TEC-AC-10002842,238.0,2,0.0,38.08
US-2017-143770_8156,US-2017-143770,OFF-PA-10001125,61.96,2,0.0,27.882
CA-2016-131296_8157,CA-2016-131296,FUR-TA-10002622,239.372,2,0.3,-23.9372
CA-2016-103464_8158,CA-2016-103464,TEC-AC-10002842,595.0,5,0.0,95.2
CA-2017-136238_8159,CA-2017-136238,OFF-PA-10004285,16.032,3,0.2,5.6112
CA-2016-120803_8160,CA-2016-120803,TEC-AC-10004469,199.75,5,0.0,87.89
CA-2016-134138_8161,CA-2016-134138,FUR-CH-10001545,227.96,2,0.0,36.4736
CA-2015-120915_8162,CA-2015-120915,OFF-AP-10002578,293.52,6,0.0,76.3152
CA-2015-120915_8163,CA-2015-120915,TEC-PH-10003012,307.98,2,0.0,89.3142
CA-2015-168207_8164,CA-2015-168207,FUR-FU-10004909,96.96,6,0.0,33.936
CA-2015-168207_8165,CA-2015-168207,OFF-BI-10001524,117.488,7,0.2,41.1208
CA-2015-168207_8166,CA-2015-168207,OFF-BI-10003355,11.952,3,0.2,4.1832
CA-2015-168207_8167,CA-2015-168207,FUR-BO-10004357,512.499,3,0.15,-30.147
CA-2016-144148_8168,CA-2016-144148,FUR-TA-10002774,863.128,7,0.2,-32.3673
CA-2017-107174_8169,CA-2017-107174,FUR-TA-10004575,2036.86,7,0.0,366.6348
CA-2017-107174_8170,CA-2017-107174,FUR-CH-10003312,449.568,2,0.2,-73.0548
CA-2017-107174_8171,CA-2017-107174,TEC-AC-10001465,108.96,3,0.0,32.688
CA-2016-146150_8172,CA-2016-146150,OFF-AR-10002240,264.18,7,0.0,68.6868
CA-2014-114125_8173,CA-2014-114125,OFF-LA-10004559,2.88,1,0.0,1.4112
CA-2014-114125_8174,CA-2014-114125,OFF-BI-10003291,41.904,6,0.2,14.1426
CA-2014-114125_8175,CA-2014-114125,OFF-ST-10001505,23.92,4,0.0,4.0664
CA-2016-114944_8176,CA-2016-114944,OFF-PA-10003892,156.512,4,0.2,52.8228
CA-2016-135965_8177,CA-2016-135965,OFF-ST-10002370,128.34,6,0.0,37.2186
CA-2017-149699_8178,CA-2017-149699,TEC-AC-10000474,474.95,5,0.0,142.485
CA-2016-166429_8179,CA-2016-166429,TEC-CO-10002095,999.98,2,0.0,449.991
CA-2015-112767_8180,CA-2015-112767,FUR-TA-10003469,277.5,4,0.5,-188.7
CA-2015-119879_8181,CA-2015-119879,FUR-TA-10002958,1252.704,8,0.4,-480.2032
CA-2015-119879_8182,CA-2015-119879,TEC-PH-10002923,110.97,5,0.4,-24.0435
CA-2017-155642_8183,CA-2017-155642,FUR-FU-10004973,22.608,3,0.6,-10.1736
CA-2017-155642_8184,CA-2017-155642,FUR-FU-10001918,1.892,1,0.6,-0.9933
US-2017-101721_8185,US-2017-101721,OFF-PA-10003641,63.312,3,0.2,20.5764
CA-2015-136728_8186,CA-2015-136728,OFF-EN-10002621,7.824,1,0.2,2.934
CA-2015-136728_8187,CA-2015-136728,FUR-CH-10003817,170.072,4,0.3,-12.148
